START_DT,DAYS,STUDIO,COURSE_ID,CLASS_NBR
03-APR-2014,THURSDAY,3,110651,31871
03-APR-2014,THURSDAY,3,126776,31821
03-APR-2014,THURSDAY,3,127061,31720
03-APR-2014,THURSDAY,3,134956,32635
04-APR-2014,FRIDAY,2,154016,32244
07-APR-2014,MONDAY,1,110856,32044
07-APR-2014,MONDAY,1,118741,34255
07-APR-2014,MONDAY,1,121546,34372
07-APR-2014,MONDAY,1,157451,31035
07-APR-2014,MONDAY,2,100796,33567
07-APR-2014,MONDAY,2,100861,33577
07-APR-2014,MONDAY,3,105906,32664
07-APR-2014,MONDAY,3,105906,32665
07-APR-2014,MONDAY,3,157466,31097
07-APR-2014,MONDAY,3,157551,30113
07-APR-2014,MONDAY,3,201503,33150
07-APR-2014,MONDAY,3,202018,33781
08-APR-2014,TUESDAY,1,111101,32064
08-APR-2014,TUESDAY,1,118836,34144
08-APR-2014,TUESDAY,1,154706,31457
08-APR-2014,TUESDAY,1,154706,33784
08-APR-2014,TUESDAY,1,157556,30955
08-APR-2014,TUESDAY,1,201245,34231
08-APR-2014,TUESDAY,2,108241,34214
08-APR-2014,TUESDAY,2,136221,34044
08-APR-2014,TUESDAY,2,147042,32815
08-APR-2014,TUESDAY,2,165546,32952
08-APR-2014,TUESDAY,3,108226,34209
08-APR-2014,TUESDAY,3,110571,31751
08-APR-2014,TUESDAY,3,110651,31871
08-APR-2014,TUESDAY,3,126776,31821
08-APR-2014,TUESDAY,3,127061,31720
08-APR-2014,TUESDAY,3,134956,32635
09-APR-2014,WEDNESDAY,1,110856,32044
09-APR-2014,WEDNESDAY,1,118741,34257
09-APR-2014,WEDNESDAY,1,118936,34547
09-APR-2014,WEDNESDAY,1,157451,31035
09-APR-2014,WEDNESDAY,1,201006,34554
09-APR-2014,WEDNESDAY,2,100796,33567
09-APR-2014,WEDNESDAY,2,100861,33577
09-APR-2014,WEDNESDAY,2,119116,34156
09-APR-2014,WEDNESDAY,3,105906,32664
09-APR-2014,WEDNESDAY,3,105906,32665
09-APR-2014,WEDNESDAY,3,157466,31097
09-APR-2014,WEDNESDAY,3,157551,30113
09-APR-2014,WEDNESDAY,3,201503,33150
09-APR-2014,WEDNESDAY,3,202018,33781
10-APR-2014,THURSDAY,1,111101,32064
10-APR-2014,THURSDAY,1,154706,31457
10-APR-2014,THURSDAY,1,154706,33784
10-APR-2014,THURSDAY,1,157556,30955
10-APR-2014,THURSDAY,1,201245,34231
10-APR-2014,THURSDAY,1,201246,34245
10-APR-2014,THURSDAY,2,136221,34044
10-APR-2014,THURSDAY,2,147042,32815
10-APR-2014,THURSDAY,2,153816,32234
10-APR-2014,THURSDAY,2,165546,32952
10-APR-2014,THURSDAY,3,108226,34209
10-APR-2014,THURSDAY,3,110571,31751
10-APR-2014,THURSDAY,3,110651,31871
10-APR-2014,THURSDAY,3,126776,31821
10-APR-2014,THURSDAY,3,127061,31720
10-APR-2014,THURSDAY,3,134956,32635
11-APR-2014,FRIDAY,2,154016,32244
14-APR-2014,MONDAY,1,110856,32044
14-APR-2014,MONDAY,1,118741,34255
14-APR-2014,MONDAY,1,121546,34372
14-APR-2014,MONDAY,1,157451,31035
14-APR-2014,MONDAY,2,100796,33567
14-APR-2014,MONDAY,2,100861,33577
14-APR-2014,MONDAY,3,105906,32664
14-APR-2014,MONDAY,3,105906,32665
14-APR-2014,MONDAY,3,157466,31097
14-APR-2014,MONDAY,3,157551,30113
14-APR-2014,MONDAY,3,201503,33150
14-APR-2014,MONDAY,3,202018,33781
15-APR-2014,TUESDAY,1,111101,32064
15-APR-2014,TUESDAY,1,118836,34144
15-APR-2014,TUESDAY,1,154706,31457
15-APR-2014,TUESDAY,1,154706,33784
15-APR-2014,TUESDAY,1,157556,30955
15-APR-2014,TUESDAY,1,201245,34231
15-APR-2014,TUESDAY,2,108241,34214
15-APR-2014,TUESDAY,2,136221,34044
15-APR-2014,TUESDAY,2,147042,32815
15-APR-2014,TUESDAY,2,165546,32952
15-APR-2014,TUESDAY,3,108226,34209
15-APR-2014,TUESDAY,3,110571,31751
15-APR-2014,TUESDAY,3,110651,31871
15-APR-2014,TUESDAY,3,126776,31821
15-APR-2014,TUESDAY,3,127061,31720
15-APR-2014,TUESDAY,3,134956,32635
16-APR-2014,WEDNESDAY,1,110856,32044
16-APR-2014,WEDNESDAY,1,118741,34257
16-APR-2014,WEDNESDAY,1,118936,34547
16-APR-2014,WEDNESDAY,1,157451,31035
16-APR-2014,WEDNESDAY,1,201006,34554
16-APR-2014,WEDNESDAY,2,100796,33567
16-APR-2014,WEDNESDAY,2,100861,33577
16-APR-2014,WEDNESDAY,2,119116,34156
16-APR-2014,WEDNESDAY,3,105906,32664
16-APR-2014,WEDNESDAY,3,105906,32665
16-APR-2014,WEDNESDAY,3,157466,31097
16-APR-2014,WEDNESDAY,3,157551,30113
16-APR-2014,WEDNESDAY,3,201503,33150
16-APR-2014,WEDNESDAY,3,202018,33781
17-APR-2014,THURSDAY,1,111101,32064
17-APR-2014,THURSDAY,1,154706,31457
17-APR-2014,THURSDAY,1,154706,33784
17-APR-2014,THURSDAY,1,157556,30955
17-APR-2014,THURSDAY,1,201245,34231
17-APR-2014,THURSDAY,1,201246,34245
17-APR-2014,THURSDAY,2,136221,34044
17-APR-2014,THURSDAY,2,147042,32815
17-APR-2014,THURSDAY,2,153816,32234
17-APR-2014,THURSDAY,2,165546,32952
17-APR-2014,THURSDAY,3,108226,34209
17-APR-2014,THURSDAY,3,110571,31751
17-APR-2014,THURSDAY,3,110651,31871
17-APR-2014,THURSDAY,3,126776,31821
17-APR-2014,THURSDAY,3,127061,31720
17-APR-2014,THURSDAY,3,134956,32635
18-APR-2014,FRIDAY,2,154016,32244
21-APR-2014,MONDAY,1,110856,32044
21-APR-2014,MONDAY,1,118741,34255
21-APR-2014,MONDAY,1,121546,34372
21-APR-2014,MONDAY,1,157451,31035
21-APR-2014,MONDAY,2,100796,33567
21-APR-2014,MONDAY,2,100861,33577
21-APR-2014,MONDAY,3,105906,32664
21-APR-2014,MONDAY,3,105906,32665
21-APR-2014,MONDAY,3,157466,31097
21-APR-2014,MONDAY,3,157551,30113
21-APR-2014,MONDAY,3,201503,33150
21-APR-2014,MONDAY,3,202018,33781
22-APR-2014,TUESDAY,1,111101,32064
22-APR-2014,TUESDAY,1,118836,34144
22-APR-2014,TUESDAY,1,154706,31457
22-APR-2014,TUESDAY,1,154706,33784
22-APR-2014,TUESDAY,1,157556,30955
22-APR-2014,TUESDAY,1,201245,34231
22-APR-2014,TUESDAY,2,108241,34214
22-APR-2014,TUESDAY,2,136221,34044
22-APR-2014,TUESDAY,2,147042,32815
22-APR-2014,TUESDAY,2,165546,32952
22-APR-2014,TUESDAY,3,108226,34209
22-APR-2014,TUESDAY,3,110571,31751
22-APR-2014,TUESDAY,3,110651,31871
22-APR-2014,TUESDAY,3,126776,31821
22-APR-2014,TUESDAY,3,127061,31720
22-APR-2014,TUESDAY,3,134956,32635
23-APR-2014,WEDNESDAY,1,110856,32044
23-APR-2014,WEDNESDAY,1,118741,34257
23-APR-2014,WEDNESDAY,1,118936,34547
23-APR-2014,WEDNESDAY,1,157451,31035
23-APR-2014,WEDNESDAY,1,201006,34554
23-APR-2014,WEDNESDAY,2,100796,33567
23-APR-2014,WEDNESDAY,2,100861,33577
23-APR-2014,WEDNESDAY,2,119116,34156
23-APR-2014,WEDNESDAY,3,105906,32664
23-APR-2014,WEDNESDAY,3,105906,32665
23-APR-2014,WEDNESDAY,3,157466,31097
23-APR-2014,WEDNESDAY,3,157551,30113
23-APR-2014,WEDNESDAY,3,201503,33150
23-APR-2014,WEDNESDAY,3,202018,33781
24-APR-2014,THURSDAY,1,111101,32064
24-APR-2014,THURSDAY,1,154706,31457
24-APR-2014,THURSDAY,1,154706,33784
24-APR-2014,THURSDAY,1,157556,30955
24-APR-2014,THURSDAY,1,201245,34231
24-APR-2014,THURSDAY,1,201246,34245
24-APR-2014,THURSDAY,2,136221,34044
24-APR-2014,THURSDAY,2,147042,32815
24-APR-2014,THURSDAY,2,153816,32234
24-APR-2014,THURSDAY,2,165546,32952
24-APR-2014,THURSDAY,3,108226,34209
24-APR-2014,THURSDAY,3,110571,31751
24-APR-2014,THURSDAY,3,110651,31871
24-APR-2014,THURSDAY,3,126776,31821
24-APR-2014,THURSDAY,3,127061,31720
24-APR-2014,THURSDAY,3,134956,32635
25-APR-2014,FRIDAY,2,154016,32244
28-APR-2014,MONDAY,1,110856,32044
28-APR-2014,MONDAY,1,118741,34255
28-APR-2014,MONDAY,1,121546,34372
28-APR-2014,MONDAY,1,157451,31035
28-APR-2014,MONDAY,2,100796,33567
28-APR-2014,MONDAY,2,100861,33577
28-APR-2014,MONDAY,3,105906,32664
28-APR-2014,MONDAY,3,105906,32665
28-APR-2014,MONDAY,3,157466,31097
28-APR-2014,MONDAY,3,157551,30113
28-APR-2014,MONDAY,3,201503,33150
28-APR-2014,MONDAY,3,202018,33781
29-APR-2014,TUESDAY,1,111101,32064
29-APR-2014,TUESDAY,1,118836,34144
29-APR-2014,TUESDAY,1,154706,31457
29-APR-2014,TUESDAY,1,154706,33784
29-APR-2014,TUESDAY,1,157556,30955
29-APR-2014,TUESDAY,1,201245,34231
29-APR-2014,TUESDAY,2,108241,34214
29-APR-2014,TUESDAY,2,136221,34044
29-APR-2014,TUESDAY,2,147042,32815
29-APR-2014,TUESDAY,2,165546,32952
29-APR-2014,TUESDAY,3,108226,34209
29-APR-2014,TUESDAY,3,110571,31751
29-APR-2014,TUESDAY,3,110651,31871
29-APR-2014,TUESDAY,3,126776,31821
29-APR-2014,TUESDAY,3,127061,31720
29-APR-2014,TUESDAY,3,134956,32635
30-APR-2014,WEDNESDAY,1,110856,32044
30-APR-2014,WEDNESDAY,1,118741,34257
30-APR-2014,WEDNESDAY,1,118936,34547
30-APR-2014,WEDNESDAY,1,157451,31035
30-APR-2014,WEDNESDAY,1,201006,34554
30-APR-2014,WEDNESDAY,2,100796,33567
30-APR-2014,WEDNESDAY,2,100861,33577
30-APR-2014,WEDNESDAY,2,119116,34156
30-APR-2014,WEDNESDAY,3,105906,32664
30-APR-2014,WEDNESDAY,3,105906,32665
30-APR-2014,WEDNESDAY,3,157466,31097
30-APR-2014,WEDNESDAY,3,157551,30113
30-APR-2014,WEDNESDAY,3,201503,33150
30-APR-2014,WEDNESDAY,3,202018,33781
01-MAY-2014,THURSDAY,1,111101,32064
01-MAY-2014,THURSDAY,1,154706,31457
01-MAY-2014,THURSDAY,1,154706,33784
01-MAY-2014,THURSDAY,1,157556,30955
01-MAY-2014,THURSDAY,1,201245,34231
01-MAY-2014,THURSDAY,1,201246,34245
01-MAY-2014,THURSDAY,2,136221,34044
01-MAY-2014,THURSDAY,2,147042,32815
01-MAY-2014,THURSDAY,2,153816,32234
01-MAY-2014,THURSDAY,2,165546,32952
01-MAY-2014,THURSDAY,3,108226,34209
01-MAY-2014,THURSDAY,3,110571,31751
01-MAY-2014,THURSDAY,3,110651,31871
01-MAY-2014,THURSDAY,3,126776,31821
01-MAY-2014,THURSDAY,3,127061,31720
01-MAY-2014,THURSDAY,3,134956,32635
02-MAY-2014,FRIDAY,2,154016,32244
05-MAY-2014,MONDAY,1,110856,32044
05-MAY-2014,MONDAY,1,118741,34255
05-MAY-2014,MONDAY,1,121546,34372
05-MAY-2014,MONDAY,1,157451,31035
05-MAY-2014,MONDAY,2,100796,33567
05-MAY-2014,MONDAY,2,100861,33577
05-MAY-2014,MONDAY,3,105906,32664
05-MAY-2014,MONDAY,3,105906,32665
05-MAY-2014,MONDAY,3,157466,31097
05-MAY-2014,MONDAY,3,157551,30113
05-MAY-2014,MONDAY,3,201503,33150
05-MAY-2014,MONDAY,3,202018,33781
06-MAY-2014,TUESDAY,1,111101,32064
06-MAY-2014,TUESDAY,1,118836,34144
06-MAY-2014,TUESDAY,1,154706,31457
06-MAY-2014,TUESDAY,1,154706,33784
06-MAY-2014,TUESDAY,1,157556,30955
06-MAY-2014,TUESDAY,1,201245,34231
06-MAY-2014,TUESDAY,2,108241,34214
06-MAY-2014,TUESDAY,2,136221,34044
06-MAY-2014,TUESDAY,2,147042,32815
06-MAY-2014,TUESDAY,2,165546,32952
06-MAY-2014,TUESDAY,3,108226,34209
06-MAY-2014,TUESDAY,3,110571,31751
06-MAY-2014,TUESDAY,3,110651,31871
06-MAY-2014,TUESDAY,3,126776,31821
06-MAY-2014,TUESDAY,3,127061,31720
06-MAY-2014,TUESDAY,3,134956,32635
07-MAY-2014,WEDNESDAY,1,110856,32044
07-MAY-2014,WEDNESDAY,1,118741,34257
07-MAY-2014,WEDNESDAY,1,118936,34547
07-MAY-2014,WEDNESDAY,1,157451,31035
07-MAY-2014,WEDNESDAY,1,201006,34554
07-MAY-2014,WEDNESDAY,2,100796,33567
07-MAY-2014,WEDNESDAY,2,100861,33577
07-MAY-2014,WEDNESDAY,2,119116,34156
07-MAY-2014,WEDNESDAY,3,105906,32664
07-MAY-2014,WEDNESDAY,3,105906,32665
07-MAY-2014,WEDNESDAY,3,157466,31097
07-MAY-2014,WEDNESDAY,3,157551,30113
07-MAY-2014,WEDNESDAY,3,201503,33150
07-MAY-2014,WEDNESDAY,3,202018,33781
08-MAY-2014,THURSDAY,1,111101,32064
08-MAY-2014,THURSDAY,1,154706,31457
08-MAY-2014,THURSDAY,1,154706,33784
08-MAY-2014,THURSDAY,1,157556,30955
08-MAY-2014,THURSDAY,1,201245,34231
08-MAY-2014,THURSDAY,1,201246,34245
08-MAY-2014,THURSDAY,2,136221,34044
08-MAY-2014,THURSDAY,2,147042,32815
08-MAY-2014,THURSDAY,2,153816,32234
08-MAY-2014,THURSDAY,2,165546,32952
08-MAY-2014,THURSDAY,3,108226,34209
08-MAY-2014,THURSDAY,3,110571,31751
08-MAY-2014,THURSDAY,3,110651,31871
08-MAY-2014,THURSDAY,3,126776,31821
08-MAY-2014,THURSDAY,3,127061,31720
08-MAY-2014,THURSDAY,3,134956,32635
09-MAY-2014,FRIDAY,2,154016,32244
12-MAY-2014,MONDAY,1,110856,32044
12-MAY-2014,MONDAY,1,118741,34255
12-MAY-2014,MONDAY,1,121546,34372
12-MAY-2014,MONDAY,1,157451,31035
12-MAY-2014,MONDAY,2,100796,33567
12-MAY-2014,MONDAY,2,100861,33577
12-MAY-2014,MONDAY,3,105906,32664
12-MAY-2014,MONDAY,3,105906,32665
12-MAY-2014,MONDAY,3,157466,31097
12-MAY-2014,MONDAY,3,157551,30113
12-MAY-2014,MONDAY,3,201503,33150
12-MAY-2014,MONDAY,3,202018,33781
13-MAY-2014,TUESDAY,1,111101,32064
13-MAY-2014,TUESDAY,1,118836,34144
13-MAY-2014,TUESDAY,1,154706,31457
13-MAY-2014,TUESDAY,1,154706,33784
13-MAY-2014,TUESDAY,1,157556,30955
13-MAY-2014,TUESDAY,1,201245,34231
13-MAY-2014,TUESDAY,2,108241,34214
13-MAY-2014,TUESDAY,2,136221,34044
13-MAY-2014,TUESDAY,2,147042,32815
13-MAY-2014,TUESDAY,2,165546,32952
13-MAY-2014,TUESDAY,3,108226,34209
13-MAY-2014,TUESDAY,3,110571,31751
13-MAY-2014,TUESDAY,3,110651,31871
13-MAY-2014,TUESDAY,3,126776,31821
13-MAY-2014,TUESDAY,3,127061,31720
13-MAY-2014,TUESDAY,3,134956,32635
14-MAY-2014,WEDNESDAY,1,110856,32044
14-MAY-2014,WEDNESDAY,1,118741,34257
14-MAY-2014,WEDNESDAY,1,118936,34547
14-MAY-2014,WEDNESDAY,1,157451,31035
14-MAY-2014,WEDNESDAY,1,201006,34554
14-MAY-2014,WEDNESDAY,2,100796,33567
14-MAY-2014,WEDNESDAY,2,100861,33577
14-MAY-2014,WEDNESDAY,2,119116,34156
14-MAY-2014,WEDNESDAY,3,105906,32664
14-MAY-2014,WEDNESDAY,3,105906,32665
14-MAY-2014,WEDNESDAY,3,157466,31097
14-MAY-2014,WEDNESDAY,3,157551,30113
14-MAY-2014,WEDNESDAY,3,201503,33150
14-MAY-2014,WEDNESDAY,3,202018,33781
15-MAY-2014,THURSDAY,1,111101,32064
15-MAY-2014,THURSDAY,1,154706,31457
15-MAY-2014,THURSDAY,1,154706,33784
15-MAY-2014,THURSDAY,1,157556,30955
15-MAY-2014,THURSDAY,1,201245,34231
15-MAY-2014,THURSDAY,1,201246,34245
15-MAY-2014,THURSDAY,2,136221,34044
15-MAY-2014,THURSDAY,2,147042,32815
15-MAY-2014,THURSDAY,2,153816,32234
15-MAY-2014,THURSDAY,2,165546,32952
15-MAY-2014,THURSDAY,3,108226,34209
15-MAY-2014,THURSDAY,3,110571,31751
15-MAY-2014,THURSDAY,3,110651,31871
15-MAY-2014,THURSDAY,3,126776,31821
15-MAY-2014,THURSDAY,3,127061,31720
15-MAY-2014,THURSDAY,3,134956,32635
16-MAY-2014,FRIDAY,2,154016,32244
19-MAY-2014,MONDAY,1,110856,32044
19-MAY-2014,MONDAY,1,118741,34255
19-MAY-2014,MONDAY,1,121546,34372
19-MAY-2014,MONDAY,1,157451,31035
19-MAY-2014,MONDAY,2,100796,33567
19-MAY-2014,MONDAY,2,100861,33577
19-MAY-2014,MONDAY,3,105906,32664
19-MAY-2014,MONDAY,3,105906,32665
19-MAY-2014,MONDAY,3,157466,31097
19-MAY-2014,MONDAY,3,157551,30113
19-MAY-2014,MONDAY,3,201503,33150
19-MAY-2014,MONDAY,3,202018,33781
20-MAY-2014,TUESDAY,1,111101,32064
20-MAY-2014,TUESDAY,1,118836,34144
20-MAY-2014,TUESDAY,1,154706,31457
20-MAY-2014,TUESDAY,1,154706,33784
20-MAY-2014,TUESDAY,1,157556,30955
20-MAY-2014,TUESDAY,1,201245,34231
20-MAY-2014,TUESDAY,2,108241,34214
20-MAY-2014,TUESDAY,2,136221,34044
20-MAY-2014,TUESDAY,2,147042,32815
20-MAY-2014,TUESDAY,2,165546,32952
20-MAY-2014,TUESDAY,3,108226,34209
20-MAY-2014,TUESDAY,3,110571,31751
20-MAY-2014,TUESDAY,3,110651,31871
20-MAY-2014,TUESDAY,3,126776,31821
20-MAY-2014,TUESDAY,3,127061,31720
20-MAY-2014,TUESDAY,3,134956,32635
21-MAY-2014,WEDNESDAY,1,110856,32044
21-MAY-2014,WEDNESDAY,1,118741,34257
21-MAY-2014,WEDNESDAY,1,118936,34547
21-MAY-2014,WEDNESDAY,1,157451,31035
21-MAY-2014,WEDNESDAY,1,201006,34554
21-MAY-2014,WEDNESDAY,2,100796,33567
21-MAY-2014,WEDNESDAY,2,100861,33577
21-MAY-2014,WEDNESDAY,2,119116,34156
21-MAY-2014,WEDNESDAY,3,105906,32664
21-MAY-2014,WEDNESDAY,3,105906,32665
21-MAY-2014,WEDNESDAY,3,157466,31097
21-MAY-2014,WEDNESDAY,3,157551,30113
21-MAY-2014,WEDNESDAY,3,201503,33150
21-MAY-2014,WEDNESDAY,3,202018,33781
22-MAY-2014,THURSDAY,1,111101,32064
22-MAY-2014,THURSDAY,1,154706,31457
22-MAY-2014,THURSDAY,1,154706,33784
22-MAY-2014,THURSDAY,1,157556,30955
22-MAY-2014,THURSDAY,1,201245,34231
22-MAY-2014,THURSDAY,1,201246,34245
22-MAY-2014,THURSDAY,2,136221,34044
22-MAY-2014,THURSDAY,2,147042,32815
22-MAY-2014,THURSDAY,2,153816,32234
22-MAY-2014,THURSDAY,2,165546,32952
22-MAY-2014,THURSDAY,3,108226,34209
22-MAY-2014,THURSDAY,3,110571,31751
22-MAY-2014,THURSDAY,3,110651,31871
22-MAY-2014,THURSDAY,3,126776,31821
22-MAY-2014,THURSDAY,3,127061,31720
22-MAY-2014,THURSDAY,3,134956,32635
