START_DT,DAYS,STUDIO,COURSE_ID,CLASS_NBR
13-NOV-2013,WEDNESDAY,1,118741,89177
13-NOV-2013,WEDNESDAY,1,157466,88643
13-NOV-2013,WEDNESDAY,1,157551,84449
13-NOV-2013,WEDNESDAY,2,100796,90079
13-NOV-2013,WEDNESDAY,2,100861,88294
13-NOV-2013,WEDNESDAY,2,154741,85959
13-NOV-2013,WEDNESDAY,2,190776,90574
13-NOV-2013,WEDNESDAY,2,201066,89202
13-NOV-2013,WEDNESDAY,3,118881,89065
13-NOV-2013,WEDNESDAY,3,154686,85963
13-NOV-2013,WEDNESDAY,3,154756,85960
13-NOV-2013,WEDNESDAY,3,157556,85249
14-NOV-2013,THURSDAY,1,111101,86767
14-NOV-2013,THURSDAY,1,154706,86076
14-NOV-2013,THURSDAY,1,154706,89623
14-NOV-2013,THURSDAY,1,157451,85161
14-NOV-2013,THURSDAY,2,136221,87919
14-NOV-2013,THURSDAY,2,147042,87254
14-NOV-2013,THURSDAY,2,153816,86593
14-NOV-2013,THURSDAY,3,110571,86282
14-NOV-2013,THURSDAY,3,110651,86218
14-NOV-2013,THURSDAY,3,126776,86283
14-NOV-2013,THURSDAY,3,127061,86243
14-NOV-2013,THURSDAY,3,134956,87271
14-NOV-2013,THURSDAY,3,201138,87596
15-NOV-2013,FRIDAY,2,154016,86609
15-NOV-2013,FRIDAY,3,136041,87891
18-NOV-2013,MONDAY,1,118741,89175
18-NOV-2013,MONDAY,1,118926,89592
18-NOV-2013,MONDAY,1,118931,89602
18-NOV-2013,MONDAY,1,121546,89337
18-NOV-2013,MONDAY,1,157466,88643
18-NOV-2013,MONDAY,1,157551,84449
18-NOV-2013,MONDAY,2,100796,90079
18-NOV-2013,MONDAY,2,100861,88294
18-NOV-2013,MONDAY,2,154741,85959
18-NOV-2013,MONDAY,2,201066,89202
18-NOV-2013,MONDAY,3,105911,87522
18-NOV-2013,MONDAY,3,154686,85963
18-NOV-2013,MONDAY,3,154756,85960
18-NOV-2013,MONDAY,3,157556,85249
18-NOV-2013,MONDAY,3,158706,87981
19-NOV-2013,TUESDAY,1,111101,86767
19-NOV-2013,TUESDAY,1,118836,89049
19-NOV-2013,TUESDAY,1,154706,86076
19-NOV-2013,TUESDAY,1,154706,89623
19-NOV-2013,TUESDAY,1,157451,85161
19-NOV-2013,TUESDAY,2,108291,89560
19-NOV-2013,TUESDAY,2,136221,87919
19-NOV-2013,TUESDAY,2,147042,87254
19-NOV-2013,TUESDAY,3,110571,86282
19-NOV-2013,TUESDAY,3,110651,86218
19-NOV-2013,TUESDAY,3,126776,86283
19-NOV-2013,TUESDAY,3,127061,86243
19-NOV-2013,TUESDAY,3,134956,87271
19-NOV-2013,TUESDAY,3,201138,87596
20-NOV-2013,WEDNESDAY,1,118741,89177
20-NOV-2013,WEDNESDAY,1,157466,88643
20-NOV-2013,WEDNESDAY,1,157551,84449
20-NOV-2013,WEDNESDAY,2,100796,90079
20-NOV-2013,WEDNESDAY,2,100861,88294
20-NOV-2013,WEDNESDAY,2,154741,85959
20-NOV-2013,WEDNESDAY,2,190776,90574
20-NOV-2013,WEDNESDAY,2,201066,89202
20-NOV-2013,WEDNESDAY,3,118881,89065
20-NOV-2013,WEDNESDAY,3,154686,85963
20-NOV-2013,WEDNESDAY,3,154756,85960
20-NOV-2013,WEDNESDAY,3,157556,85249
21-NOV-2013,THURSDAY,1,111101,86767
21-NOV-2013,THURSDAY,1,154706,86076
21-NOV-2013,THURSDAY,1,154706,89623
21-NOV-2013,THURSDAY,1,157451,85161
21-NOV-2013,THURSDAY,2,136221,87919
21-NOV-2013,THURSDAY,2,147042,87254
21-NOV-2013,THURSDAY,2,153816,86593
21-NOV-2013,THURSDAY,3,110571,86282
21-NOV-2013,THURSDAY,3,110651,86218
21-NOV-2013,THURSDAY,3,126776,86283
21-NOV-2013,THURSDAY,3,127061,86243
21-NOV-2013,THURSDAY,3,134956,87271
21-NOV-2013,THURSDAY,3,201138,87596
22-NOV-2013,FRIDAY,2,154016,86609
22-NOV-2013,FRIDAY,3,136041,87891
25-NOV-2013,MONDAY,1,118741,89175
25-NOV-2013,MONDAY,1,118926,89592
25-NOV-2013,MONDAY,1,118931,89602
25-NOV-2013,MONDAY,1,121546,89337
25-NOV-2013,MONDAY,1,157466,88643
25-NOV-2013,MONDAY,1,157551,84449
25-NOV-2013,MONDAY,2,100796,90079
25-NOV-2013,MONDAY,2,100861,88294
25-NOV-2013,MONDAY,2,154741,85959
25-NOV-2013,MONDAY,2,201066,89202
25-NOV-2013,MONDAY,3,105911,87522
25-NOV-2013,MONDAY,3,154686,85963
25-NOV-2013,MONDAY,3,154756,85960
25-NOV-2013,MONDAY,3,157556,85249
25-NOV-2013,MONDAY,3,158706,87981
26-NOV-2013,TUESDAY,1,111101,86767
26-NOV-2013,TUESDAY,1,118836,89049
26-NOV-2013,TUESDAY,1,154706,86076
26-NOV-2013,TUESDAY,1,154706,89623
26-NOV-2013,TUESDAY,1,157451,85161
26-NOV-2013,TUESDAY,2,108291,89560
26-NOV-2013,TUESDAY,2,136221,87919
26-NOV-2013,TUESDAY,2,147042,87254
26-NOV-2013,TUESDAY,3,110571,86282
26-NOV-2013,TUESDAY,3,110651,86218
26-NOV-2013,TUESDAY,3,126776,86283
26-NOV-2013,TUESDAY,3,127061,86243
26-NOV-2013,TUESDAY,3,134956,87271
26-NOV-2013,TUESDAY,3,201138,87596
27-NOV-2013,WEDNESDAY,1,118741,89177
27-NOV-2013,WEDNESDAY,1,157466,88643
27-NOV-2013,WEDNESDAY,1,157551,84449
27-NOV-2013,WEDNESDAY,2,100796,90079
27-NOV-2013,WEDNESDAY,2,100861,88294
27-NOV-2013,WEDNESDAY,2,154741,85959
27-NOV-2013,WEDNESDAY,2,190776,90574
27-NOV-2013,WEDNESDAY,2,201066,89202
27-NOV-2013,WEDNESDAY,3,118881,89065
27-NOV-2013,WEDNESDAY,3,154686,85963
27-NOV-2013,WEDNESDAY,3,154756,85960
27-NOV-2013,WEDNESDAY,3,157556,85249
28-NOV-2013,THURSDAY,1,111101,86767
28-NOV-2013,THURSDAY,1,154706,86076
28-NOV-2013,THURSDAY,1,154706,89623
28-NOV-2013,THURSDAY,1,157451,85161
28-NOV-2013,THURSDAY,2,136221,87919
28-NOV-2013,THURSDAY,2,147042,87254
28-NOV-2013,THURSDAY,2,153816,86593
28-NOV-2013,THURSDAY,3,110571,86282
28-NOV-2013,THURSDAY,3,110651,86218
28-NOV-2013,THURSDAY,3,126776,86283
28-NOV-2013,THURSDAY,3,127061,86243
28-NOV-2013,THURSDAY,3,134956,87271
28-NOV-2013,THURSDAY,3,201138,87596
29-NOV-2013,FRIDAY,2,154016,86609
29-NOV-2013,FRIDAY,3,136041,87891
02-DEC-2013,MONDAY,1,118741,89175
02-DEC-2013,MONDAY,1,118926,89592
02-DEC-2013,MONDAY,1,118931,89602
02-DEC-2013,MONDAY,1,121546,89337
02-DEC-2013,MONDAY,1,157466,88643
02-DEC-2013,MONDAY,1,157551,84449
02-DEC-2013,MONDAY,2,100796,90079
02-DEC-2013,MONDAY,2,100861,88294
02-DEC-2013,MONDAY,2,154741,85959
02-DEC-2013,MONDAY,2,201066,89202
02-DEC-2013,MONDAY,3,105911,87522
02-DEC-2013,MONDAY,3,154686,85963
02-DEC-2013,MONDAY,3,154756,85960
02-DEC-2013,MONDAY,3,157556,85249
02-DEC-2013,MONDAY,3,158706,87981
03-DEC-2013,TUESDAY,1,111101,86767
03-DEC-2013,TUESDAY,1,118836,89049
03-DEC-2013,TUESDAY,1,154706,86076
03-DEC-2013,TUESDAY,1,154706,89623
03-DEC-2013,TUESDAY,1,157451,85161
03-DEC-2013,TUESDAY,2,108291,89560
03-DEC-2013,TUESDAY,2,136221,87919
03-DEC-2013,TUESDAY,2,147042,87254
03-DEC-2013,TUESDAY,3,110571,86282
03-DEC-2013,TUESDAY,3,110651,86218
03-DEC-2013,TUESDAY,3,126776,86283
03-DEC-2013,TUESDAY,3,127061,86243
03-DEC-2013,TUESDAY,3,134956,87271
03-DEC-2013,TUESDAY,3,201138,87596
04-DEC-2013,WEDNESDAY,1,118741,89177
04-DEC-2013,WEDNESDAY,1,157466,88643
04-DEC-2013,WEDNESDAY,1,157551,84449
04-DEC-2013,WEDNESDAY,2,100796,90079
04-DEC-2013,WEDNESDAY,2,100861,88294
04-DEC-2013,WEDNESDAY,2,154741,85959
04-DEC-2013,WEDNESDAY,2,190776,90574
04-DEC-2013,WEDNESDAY,2,201066,89202
04-DEC-2013,WEDNESDAY,3,118881,89065
04-DEC-2013,WEDNESDAY,3,154686,85963
04-DEC-2013,WEDNESDAY,3,154756,85960
04-DEC-2013,WEDNESDAY,3,157556,85249
05-DEC-2013,THURSDAY,1,111101,86767
05-DEC-2013,THURSDAY,1,154706,86076
05-DEC-2013,THURSDAY,1,154706,89623
05-DEC-2013,THURSDAY,1,157451,85161
05-DEC-2013,THURSDAY,2,136221,87919
05-DEC-2013,THURSDAY,2,147042,87254
05-DEC-2013,THURSDAY,2,153816,86593
05-DEC-2013,THURSDAY,3,110571,86282
05-DEC-2013,THURSDAY,3,110651,86218
05-DEC-2013,THURSDAY,3,126776,86283
05-DEC-2013,THURSDAY,3,127061,86243
05-DEC-2013,THURSDAY,3,134956,87271
05-DEC-2013,THURSDAY,3,201138,87596
06-DEC-2013,FRIDAY,2,154016,86609
06-DEC-2013,FRIDAY,3,136041,87891
09-DEC-2013,MONDAY,1,118741,89175
09-DEC-2013,MONDAY,1,118926,89592
09-DEC-2013,MONDAY,1,118931,89602
09-DEC-2013,MONDAY,1,121546,89337
09-DEC-2013,MONDAY,1,157466,88643
09-DEC-2013,MONDAY,1,157551,84449
09-DEC-2013,MONDAY,2,100796,90079
09-DEC-2013,MONDAY,2,100861,88294
09-DEC-2013,MONDAY,2,154741,85959
09-DEC-2013,MONDAY,2,201066,89202
09-DEC-2013,MONDAY,3,105911,87522
09-DEC-2013,MONDAY,3,154686,85963
09-DEC-2013,MONDAY,3,154756,85960
09-DEC-2013,MONDAY,3,157556,85249
09-DEC-2013,MONDAY,3,158706,87981
10-DEC-2013,TUESDAY,1,111101,86767
10-DEC-2013,TUESDAY,1,118836,89049
10-DEC-2013,TUESDAY,1,154706,86076
10-DEC-2013,TUESDAY,1,154706,89623
10-DEC-2013,TUESDAY,1,157451,85161
10-DEC-2013,TUESDAY,2,108291,89560
10-DEC-2013,TUESDAY,2,136221,87919
10-DEC-2013,TUESDAY,2,147042,87254
10-DEC-2013,TUESDAY,3,110571,86282
10-DEC-2013,TUESDAY,3,110651,86218
10-DEC-2013,TUESDAY,3,126776,86283
10-DEC-2013,TUESDAY,3,127061,86243
10-DEC-2013,TUESDAY,3,134956,87271
10-DEC-2013,TUESDAY,3,201138,87596
11-DEC-2013,WEDNESDAY,1,118741,89177
11-DEC-2013,WEDNESDAY,1,157466,88643
11-DEC-2013,WEDNESDAY,1,157551,84449
11-DEC-2013,WEDNESDAY,2,100796,90079
11-DEC-2013,WEDNESDAY,2,100861,88294
11-DEC-2013,WEDNESDAY,2,154741,85959
11-DEC-2013,WEDNESDAY,2,190776,90574
11-DEC-2013,WEDNESDAY,2,201066,89202
11-DEC-2013,WEDNESDAY,3,118881,89065
11-DEC-2013,WEDNESDAY,3,154686,85963
11-DEC-2013,WEDNESDAY,3,154756,85960
11-DEC-2013,WEDNESDAY,3,157556,85249
12-DEC-2013,THURSDAY,1,111101,86767
12-DEC-2013,THURSDAY,1,154706,86076
12-DEC-2013,THURSDAY,1,154706,89623
12-DEC-2013,THURSDAY,1,157451,85161
12-DEC-2013,THURSDAY,2,136221,87919
12-DEC-2013,THURSDAY,2,147042,87254
12-DEC-2013,THURSDAY,2,153816,86593
12-DEC-2013,THURSDAY,3,110571,86282
12-DEC-2013,THURSDAY,3,110651,86218
12-DEC-2013,THURSDAY,3,126776,86283
12-DEC-2013,THURSDAY,3,127061,86243
12-DEC-2013,THURSDAY,3,134956,87271
12-DEC-2013,THURSDAY,3,201138,87596
13-DEC-2013,FRIDAY,2,154016,86609
13-DEC-2013,FRIDAY,3,136041,87891
16-DEC-2013,MONDAY,1,118741,89175
16-DEC-2013,MONDAY,1,118926,89592
16-DEC-2013,MONDAY,1,118931,89602
16-DEC-2013,MONDAY,1,121546,89337
16-DEC-2013,MONDAY,1,157466,88643
16-DEC-2013,MONDAY,1,157551,84449
16-DEC-2013,MONDAY,2,100796,90079
16-DEC-2013,MONDAY,2,100861,88294
16-DEC-2013,MONDAY,2,154741,85959
16-DEC-2013,MONDAY,2,201066,89202
16-DEC-2013,MONDAY,3,105911,87522
16-DEC-2013,MONDAY,3,154686,85963
16-DEC-2013,MONDAY,3,154756,85960
16-DEC-2013,MONDAY,3,157556,85249
16-DEC-2013,MONDAY,3,158706,87981
17-DEC-2013,TUESDAY,1,111101,86767
17-DEC-2013,TUESDAY,1,118836,89049
17-DEC-2013,TUESDAY,1,154706,86076
17-DEC-2013,TUESDAY,1,154706,89623
17-DEC-2013,TUESDAY,1,157451,85161
17-DEC-2013,TUESDAY,2,108291,89560
17-DEC-2013,TUESDAY,2,136221,87919
17-DEC-2013,TUESDAY,2,147042,87254
17-DEC-2013,TUESDAY,3,110571,86282
17-DEC-2013,TUESDAY,3,110651,86218
17-DEC-2013,TUESDAY,3,126776,86283
17-DEC-2013,TUESDAY,3,127061,86243
17-DEC-2013,TUESDAY,3,134956,87271
17-DEC-2013,TUESDAY,3,201138,87596
18-DEC-2013,WEDNESDAY,1,118741,89177
18-DEC-2013,WEDNESDAY,1,157466,88643
18-DEC-2013,WEDNESDAY,1,157551,84449
18-DEC-2013,WEDNESDAY,2,100796,90079
18-DEC-2013,WEDNESDAY,2,100861,88294
18-DEC-2013,WEDNESDAY,2,154741,85959
18-DEC-2013,WEDNESDAY,2,190776,90574
18-DEC-2013,WEDNESDAY,2,201066,89202
18-DEC-2013,WEDNESDAY,3,118881,89065
18-DEC-2013,WEDNESDAY,3,154686,85963
18-DEC-2013,WEDNESDAY,3,154756,85960
18-DEC-2013,WEDNESDAY,3,157556,85249
19-DEC-2013,THURSDAY,1,111101,86767
19-DEC-2013,THURSDAY,1,154706,86076
19-DEC-2013,THURSDAY,1,154706,89623
19-DEC-2013,THURSDAY,1,157451,85161
19-DEC-2013,THURSDAY,2,136221,87919
19-DEC-2013,THURSDAY,2,147042,87254
19-DEC-2013,THURSDAY,2,153816,86593
19-DEC-2013,THURSDAY,3,110571,86282
19-DEC-2013,THURSDAY,3,110651,86218
19-DEC-2013,THURSDAY,3,126776,86283
19-DEC-2013,THURSDAY,3,127061,86243
19-DEC-2013,THURSDAY,3,134956,87271
19-DEC-2013,THURSDAY,3,201138,87596
